id,Shipment Number,Destination,Transportation Mode,Actual Delivery Date,SLA Delivery Date,Cargo Ready Date,SLA ,Carrier,, 
1321,896666,IMU,AIR,2020-09-23 10:05,2020-09-26 0:00,2020-09-12 0:00,14,CARRIER 1,,
1322,896668,IMC,AIR,2020-09-17 0:00,2020-09-26 0:00,2020-09-12 0:00,14,CARRIER 1,,
1326,897455,IMU,AIR,2020-09-21 9:54,2020-09-25 0:00,2020-09-11 0:00,14,CARRIER 1,,
1329,903462,IMU,AIR,2020-09-23 10:05,2020-09-30 0:00,2020-09-16 0:00,14,CARRIER 1,,
1330,903466,IMU,AIR,2020-09-23 10:05,2020-09-30 0:00,2020-09-16 0:00,14,CARRIER 1,,
1331,903467,IMC,AIR,2020-09-23 12:00,2020-09-30 0:00,2020-09-16 0:00,14,CARRIER 1,,
1332,903470,BRS,AIR,2020-09-29 12:00,2020-09-30 0:00,2020-09-16 0:00,14,CARRIER 1,,
1334,903472,IMU,AIR,2020-09-23 12:30,2020-10-01 0:00,2020-09-17 0:00,14,CARRIER 1,,
1336,903475,BRS,AIR,2020-09-29 12:00,2020-10-01 0:00,2020-09-17 0:00,14,CARRIER 1,,
1338,903481,IMU,AIR,2020-09-28 15:30,2020-10-02 0:00,2020-09-18 0:00,14,CARRIER 1,,
1339,903484,IMC,AIR,2020-09-25 12:00,2020-10-02 0:00,2020-09-18 0:00,14,CARRIER 1,,
1340,903488,IMU,AIR,2020-09-28 15:30,2020-10-03 0:00,2020-09-19 0:00,14,CARRIER 1,,
1341,903491,IMU,AIR,2020-09-28 8:50,2020-10-03 0:00,2020-09-19 0:00,14,CARRIER 1,,
1342,903494,IMU,AIR,2020-09-28 13:43,2020-10-03 0:00,2020-09-19 0:00,14,CARRIER 1,,
1343,903496,IMU,AIR,2020-09-28 13:43,2020-10-03 0:00,2020-09-19 0:00,14,CARRIER 1,,
1348,909721,IMC,AIR,2020-10-02 12:00,2020-10-09 0:00,2020-09-25 0:00,14,CARRIER 1,,
1349,909732,IMU,AIR,2020-10-06 14:09,2020-10-09 0:00,2020-09-25 0:00,14,CARRIER 1,,
1352,910549,IMC,AIR,2020-10-01 12:00,2020-10-07 0:00,2020-09-23 0:00,14,CARRIER 1,,
1353,910550,IMU,AIR,2020-10-01 16:30,2020-10-07 0:00,2020-09-23 0:00,14,CARRIER 1,,
1354,910551,IMU,AIR,2020-10-01 12:00,2020-10-07 0:00,2020-09-23 0:00,14,CARRIER 1,,
1355,910552,IMU,AIR,2020-10-06 12:53,2020-10-09 0:00,2020-09-25 0:00,14,CARRIER 1,,
1356,910553,IMU,AIR,2020-10-01 16:30,2020-10-09 0:00,2020-09-25 0:00,14,CARRIER 1,,
1360,910558,IMU,AIR,2020-10-06 14:09,2020-10-10 0:00,2020-09-26 0:00,14,CARRIER 1,,
1361,910559,BRS,AIR,2020-10-02 12:00,2020-10-10 0:00,2020-09-26 0:00,14,CARRIER 1,,
1363,910561,IMU,AIR,2020-10-06 12:53,2020-10-10 0:00,2020-09-26 0:00,14,CARRIER 1,,
1364,910562,IMU,AIR,2020-10-08 11:56,2020-10-10 0:00,2020-09-26 0:00,14,CARRIER 1,,
1365,910563,IMU,AIR,2020-10-08 11:56,2020-10-10 0:00,2020-09-26 0:00,14,CARRIER 1,,
1366,910564,IMC,AIR,2020-10-02 12:00,2020-10-10 0:00,2020-09-26 0:00,14,CARRIER 1,,
1375,919729,IMU,AIR,2020-10-21 9:05,2020-10-24 0:00,2020-10-10 0:00,14,CARRIER 1,,
1378,919744,IMU,AIR,2020-10-19 8:45,2020-10-24 0:00,2020-10-10 0:00,14,CARRIER 1,,
1379,919745,IMU,AIR,2020-10-16 8:35,2020-10-24 0:00,2020-10-10 0:00,14,CARRIER 1,,
1387,924997,IMU,AIR,2020-10-16 8:35,2020-10-24 0:00,2020-10-10 0:00,14,CARRIER 1,,
1389,925944,IMU,AIR,2020-10-16 8:35,2020-10-24 0:00,2020-10-10 0:00,14,CARRIER 1,,
1390,925951,IMU,AIR,2020-10-16 8:35,2020-10-24 0:00,2020-10-10 0:00,14,CARRIER 1,,
1393,929444,IMU,AIR,2020-10-22 8:40,2020-10-31 0:00,2020-10-17 0:00,14,CARRIER 1,,
1394,930234,IMU,AIR,2020-10-29 12:00,2020-10-31 0:00,2020-10-17 0:00,14,CARRIER 1,,
1395,930258,BRS,AIR,2020-10-21 12:00,2020-10-30 0:00,2020-10-16 0:00,14,CARRIER 1,,
1398,933040,IMU,AIR,2020-10-30 12:00,2020-10-31 0:00,2020-10-17 0:00,14,CARRIER 1,,
1401,936964,IMU,AIR,2020-11-05 8:04,2020-11-07 0:00,2020-10-24 0:00,14,CARRIER 1,,
1402,936968,IMC,AIR,2020-11-04 12:00,2020-11-07 0:00,2020-10-24 0:00,14,CARRIER 1,,
1403,936969,BRS,AIR,2020-11-02 12:00,2020-11-07 0:00,2020-10-24 0:00,14,CARRIER 1,,
1404,938779,IMU,AIR,2020-11-05 14:38,2020-11-06 0:00,2020-10-23 0:00,14,CARRIER 1,,
1408,945124,IMU,AIR,2020-11-10 8:45,2020-11-12 0:00,2020-10-29 0:00,14,CARRIER 1,,
1409,945126,IMU,AIR,2020-11-11 7:35,2020-11-12 0:00,2020-10-29 0:00,14,CARRIER 1,,
1411,945185,IMU,AIR,2020-11-11 7:35,2020-11-13 0:00,2020-10-30 0:00,14,CARRIER 1,,
1443,950173,IMU,AIR,2020-11-18 8:51,2020-11-20 0:00,2020-11-06 0:00,14,CARRIER 1,,
1444,951714,IMU,AIR,2020-11-19 9:49,2020-11-21 0:00,2020-11-07 0:00,14,CARRIER 1,,
1445,951716,IMU,AIR,2020-11-18 8:50,2020-11-20 0:00,2020-11-06 0:00,14,CARRIER 1,,
1446,951719,IMC,AIR,2020-11-13 12:00,2020-11-20 0:00,2020-11-06 0:00,14,CARRIER 1,,
1451,957775,IMU,AIR,2020-11-25 10:00,2020-11-27 0:00,2020-11-13 0:00,14,CARRIER 1,,
1459,960318,IMU,AIR,2020-12-02 8:00,2020-11-28 0:00,2020-11-14 0:00,14,CARRIER 1,,
1460,960524,IMU,AIR,2020-11-23 9:30,2020-11-28 0:00,2020-11-14 0:00,14,CARRIER 1,,
1463,967720,IMU,AIR,2020-12-07 7:30,2020-12-04 0:00,2020-11-20 0:00,14,CARRIER 1,,
1464,967724,IMC,AIR,2020-12-03 12:00,2020-12-04 0:00,2020-11-20 0:00,14,CARRIER 1,,
1467,968120,IMU,AIR,2020-12-02 8:00,2020-12-02 0:00,2020-11-18 0:00,14,CARRIER 1,,
1469,968175,IMU,AIR,2020-12-02 8:00,2020-12-04 0:00,2020-11-20 0:00,14,CARRIER 1,,
1470,968278,IMU,AIR,2020-12-02 8:00,2020-12-03 0:00,2020-11-19 0:00,14,CARRIER 1,,
1471,968727,IMU,AIR,2020-12-07 7:30,2020-12-03 0:00,2020-11-19 0:00,14,CARRIER 1,,
1477,975830,IMU,AIR,2020-12-08 11:00,2020-12-11 0:00,2020-11-27 0:00,14,CARRIER 1,,
1483,976424,IMU,AIR,2020-12-07 8:05,2020-12-11 0:00,2020-11-27 0:00,14,CARRIER 1,,
1490,983601,IMU,AIR,2020-12-28 9:09,2020-12-19 0:00,2020-12-05 0:00,14,CARRIER 1,,
1497,984259,IMU,AIR,2020-12-16 8:50,2020-12-18 0:00,2020-12-04 0:00,14,CARRIER 1,,
1501,991724,IMU,AIR,2020-12-28 9:09,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1502,991739,IMU,AIR,2020-12-22 9:02,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1503,991751,BRS,AIR,2020-12-17 12:00,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1507,992480,IMU,AIR,2020-12-22 9:01,2020-12-25 0:00,2020-12-11 0:00,14,CARRIER 1,,
1514,997832,IMU,AIR,2020-12-22 9:02,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1515,997834,IMU,AIR,2020-12-23 13:20,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1517,997835,IMU,AIR,2020-12-23 13:20,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1516,997836,IMU,AIR,2020-12-23 13:20,2020-12-26 0:00,2020-12-12 0:00,14,CARRIER 1,,
1519,999041,IMC,AIR,2020-12-30 12:00,2020-12-31 0:00,2020-12-17 0:00,14,CARRIER 1,,
1941,HHKG10044818,IMU,AIR,2021-06-30 20:00,2021-06-30 12:00,2021-06-16 12:00,14,CARRIER 2,,
8800,HHKG10047644,IMU,AIR,2022-08-16 7:00,2022-08-13 0:00,2022-07-30 0:00,14,CARRIER 2,,
8801,HHKG10047645,IMU,AIR,2022-08-15 10:00,2022-08-15 0:00,2022-08-01 0:00,14,CARRIER 2,,
8802,HHKG10047646,IMU,AIR,2022-08-12 9:00,2022-08-15 0:00,2022-08-01 0:00,14,CARRIER 2,,
9655,HHKG10048912,SCH,AIR,2022-11-08 10:00,2022-11-11 0:00,2022-10-28 0:00,14,CARRIER 2,,
9654,HHKG10048913,SYD,AIR,2022-11-09 2:30,2022-11-11 0:00,2022-10-28 0:00,14,CARRIER 2,,
9679,HHKG10048998,SYD,AIR,2022-11-15 17:30,2022-11-18 0:00,2022-11-04 0:00,14,CARRIER 2,,
9678,HHKG10048999,SCH,AIR,2022-11-14 19:00,2022-11-18 0:00,2022-11-04 0:00,14,CARRIER 2,,
8001,HKG171761,IMU,AIR,2022-06-21 15:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
8002,HKG171762,IMU,AIR,2022-06-22 15:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
8003,HKG171763,IMU,AIR,2022-06-21 15:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
7999,HKG171764,IMU,AIR,2022-06-21 20:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
8004,HKG171765,IMU,AIR,2022-06-22 15:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
8000,HKG171766,IMU,AIR,2022-06-21 15:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
7998,HKG171767,IMU,AIR,2022-06-21 15:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 3,,
7981,HKG171768,IMU,AIR,2022-06-17 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7871,HKG171769,IMU,AIR,2022-06-17 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7872,HKG171770,IMU,AIR,2022-06-17 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7873,HKG171771,IMU,AIR,2022-06-16 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7874,HKG171772,IMU,AIR,2022-06-20 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7875,HKG171773,IMU,AIR,2022-06-16 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7876,HKG171774,IMU,AIR,2022-06-20 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7877,HKG171775,IMU,AIR,2022-06-15 15:00,2022-06-21 0:00,2022-06-07 0:00,14,CARRIER 3,,
7878,HKG171776,IMU,AIR,2022-06-16 15:00,2022-06-21 0:00,2022-06-07 0:00,14,CARRIER 3,,
7879,HKG171777,IMU,AIR,2022-06-15 15:00,2022-06-21 0:00,2022-06-07 0:00,14,CARRIER 3,,
7880,HKG171778,IMU,AIR,2022-06-15 15:00,2022-06-21 0:00,2022-06-07 0:00,14,CARRIER 3,,
7881,HKG171779,IMU,AIR,2022-06-16 15:00,2022-06-22 0:00,2022-06-08 0:00,14,CARRIER 3,,
7882,HKG171780,IMU,AIR,2022-06-16 15:00,2022-06-22 0:00,2022-06-08 0:00,14,CARRIER 3,,
7883,HKG171781,IMU,AIR,2022-06-16 15:00,2022-06-22 0:00,2022-06-08 0:00,14,CARRIER 3,,
7884,HKG171782,IMU,AIR,2022-06-20 15:00,2022-06-22 0:00,2022-06-08 0:00,14,CARRIER 3,,
7885,HKG171783,IMU,AIR,2022-06-16 15:00,2022-06-22 0:00,2022-06-08 0:00,14,CARRIER 3,,
7978,HKG171784,IMU,AIR,2022-06-21 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7979,HKG171785,IMU,AIR,2022-06-21 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
7980,HKG171786,IMU,AIR,2022-06-21 15:00,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 3,,
8062,HKG171818,IMU,AIR,2022-06-22 15:00,2022-06-27 0:00,2022-06-13 0:00,14,CARRIER 3,,
8063,HKG171819,IMU,AIR,2022-06-22 15:00,2022-06-27 0:00,2022-06-13 0:00,14,CARRIER 3,,
8074,HKG171820,IMU,AIR,2022-06-22 15:00,2022-06-27 0:00,2022-06-13 0:00,14,CARRIER 3,,
8064,HKG171821,IMU,AIR,2022-06-22 15:00,2022-06-27 0:00,2022-06-13 0:00,14,CARRIER 3,,
8065,HKG171822,IMU,AIR,2022-06-22 15:00,2022-06-27 0:00,2022-06-13 0:00,14,CARRIER 3,,
8075,HKG171823,IMU,AIR,2022-06-22 15:00,2022-06-27 0:00,2022-06-13 0:00,14,CARRIER 3,,
8066,HKG171824,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8067,HKG171825,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8076,HKG171826,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8068,HKG171827,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8070,HKG171828,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8077,HKG171829,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8071,HKG171830,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8072,HKG171831,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8078,HKG171832,IMU,AIR,2022-06-23 15:00,2022-06-28 0:00,2022-06-14 0:00,14,CARRIER 3,,
8073,HKG171833,IMU,AIR,2022-06-23 15:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 3,,
8081,HKG171834,IMU,AIR,2022-06-23 15:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 3,,
8084,HKG171835,IMU,AIR,2022-06-22 15:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 3,,
8085,HKG171836,IMU,AIR,2022-06-22 15:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 3,,
8087,HKG171837,IMU,AIR,2022-06-22 15:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 3,,
8089,HKG171838,IMU,AIR,2022-06-23 15:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 3,,
8147,HKG171839,IMU,AIR,2022-06-28 15:00,2022-07-04 0:00,2022-06-20 0:00,14,CARRIER 3,,
8148,HKG171840,IMU,AIR,2022-06-27 15:00,2022-07-04 0:00,2022-06-20 0:00,14,CARRIER 3,,
8149,HKG171841,IMU,AIR,2022-06-27 15:00,2022-07-04 0:00,2022-06-20 0:00,14,CARRIER 3,,
8118,HKG171842,IMU,AIR,2022-06-27 15:00,2022-07-04 0:00,2022-06-20 0:00,14,CARRIER 3,,
8096,HKG171843,IMU,AIR,2022-06-27 15:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 3,,
8097,HKG171844,IMU,AIR,2022-06-27 15:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 3,,
8098,HKG171845,IMU,AIR,2022-06-27 15:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 3,,
8099,HKG171846,IMU,AIR,2022-06-27 15:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 3,,
8100,HKG171847,IMU,AIR,2022-06-27 15:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 3,,
8104,HKG171848,IMU,AIR,2022-06-27 15:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 3,,
8108,HKG171849,IMU,AIR,2022-06-28 15:00,2022-07-02 0:00,2022-06-18 0:00,14,CARRIER 3,,
8109,HKG171850,IMU,AIR,2022-06-28 15:00,2022-07-02 0:00,2022-06-18 0:00,14,CARRIER 3,,
8110,HKG171851,IMU,AIR,2022-06-28 15:00,2022-07-02 0:00,2022-06-18 0:00,14,CARRIER 3,,
8107,HKG171880,IMU,AIR,2022-06-27 15:00,2022-07-02 0:00,2022-06-18 0:00,14,CARRIER 3,,
8119,HKG171888,IMU,AIR,2022-06-27 15:00,2022-07-04 0:00,2022-06-20 0:00,14,CARRIER 3,,
8120,HKG171889,IMU,AIR,2022-06-27 15:00,2022-07-04 0:00,2022-06-20 0:00,14,CARRIER 3,,
8158,HKG171890,IMU,AIR,2022-06-30 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8159,HKG171891,IMU,AIR,2022-06-30 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8160,HKG171892,IMU,AIR,2022-06-28 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8161,HKG171893,IMU,AIR,2022-06-30 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8162,HKG171894,IMU,AIR,2022-06-29 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8163,HKG171895,IMU,AIR,2022-06-29 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8150,HKG171896,IMU,AIR,2022-06-30 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8152,HKG171897,IMU,AIR,2022-06-30 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8153,HKG171898,IMU,AIR,2022-06-29 15:00,2022-07-05 0:00,2022-06-21 0:00,14,CARRIER 3,,
8154,HKG171899,IMU,AIR,2022-06-30 15:00,2022-07-06 0:00,2022-06-22 0:00,14,CARRIER 3,,
8155,HKG171900,IMU,AIR,2022-06-30 15:00,2022-07-06 0:00,2022-06-22 0:00,14,CARRIER 3,,
8156,HKG171901,IMU,AIR,2022-07-05 15:00,2022-07-06 0:00,2022-06-22 0:00,14,CARRIER 3,,
8157,HKG171902,IMU,AIR,2022-06-30 15:00,2022-07-06 0:00,2022-06-22 0:00,14,CARRIER 3,,
8181,HKG171903,IMU,AIR,2022-07-03 15:00,2022-07-07 0:00,2022-06-23 0:00,14,CARRIER 3,,
8178,HKG171904,IMU,AIR,2022-07-03 15:00,2022-07-07 0:00,2022-06-23 0:00,14,CARRIER 3,,
8179,HKG171905,IMU,AIR,2022-07-03 15:00,2022-07-07 0:00,2022-06-23 0:00,14,CARRIER 3,,
8180,HKG171906,IMU,AIR,2022-07-05 15:00,2022-07-07 0:00,2022-06-23 0:00,14,CARRIER 3,,
8182,HKG171907,IMU,AIR,2022-07-03 15:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 3,,
8185,HKG171908,IMU,AIR,2022-07-03 15:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 3,,
8183,HKG171909,IMU,AIR,2022-07-03 15:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 3,,
8184,HKG171910,IMU,AIR,2022-07-03 15:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 3,,
8303,HKG171960,IMU,AIR,2022-07-07 10:07,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 3,,
8307,HKG171961,IMU,AIR,2022-07-08 7:07,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 3,,
8310,HKG171962,IMU,AIR,2022-07-11 11:07,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 3,,
8308,HKG171963,IMU,AIR,2022-07-07 10:07,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 3,,
8312,HKG171964,IMU,AIR,2022-07-11 11:07,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 3,,
8318,HKG171965,IMU,AIR,2022-07-11 11:07,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 3,,
8306,HKG171966,IMU,AIR,2022-07-07 10:07,2022-07-12 0:00,2022-06-28 0:00,14,CARRIER 3,,
8309,HKG171967,IMU,AIR,2022-07-11 11:07,2022-07-12 0:00,2022-06-28 0:00,14,CARRIER 3,,
8314,HKG171968,IMU,AIR,2022-07-11 11:07,2022-07-12 0:00,2022-06-28 0:00,14,CARRIER 3,,
8316,HKG171969,IMU,AIR,2022-07-11 11:07,2022-07-12 0:00,2022-06-28 0:00,14,CARRIER 3,,
8317,HKG171970,IMU,AIR,2022-07-11 11:07,2022-07-12 0:00,2022-06-28 0:00,14,CARRIER 3,,
8304,HKG171971,IMU,AIR,2022-07-10 12:07,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 3,,
8311,HKG171972,IMU,AIR,2022-07-11 11:07,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 3,,
8305,HKG171973,IMU,AIR,2022-07-11 10:07,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 3,,
8315,HKG171974,IMU,AIR,2022-07-11 11:07,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 3,,
8302,HKG171975,IMU,AIR,2022-07-10 12:07,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 3,,
8344,HKG171976,IMU,AIR,2022-07-13 12:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8340,HKG171977,IMU,AIR,2022-07-13 12:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8334,HKG171978,IMU,AIR,2022-07-13 12:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8335,HKG171979,IMU,AIR,2022-07-13 12:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8342,HKG171980,IMU,AIR,2022-07-13 12:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8336,HKG171981,IMU,AIR,2022-07-14 9:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8339,HKG171982,IMU,AIR,2022-07-14 9:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8343,HKG171983,IMU,AIR,2022-07-14 9:07,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 3,,
8341,HKG171984,IMU,AIR,2022-07-14 9:07,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 3,,
8346,HKG171985,IMU,AIR,2022-07-14 9:07,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 3,,
8347,HKG171986,IMU,AIR,2022-07-14 9:07,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 3,,
8338,HKG171987,IMU,AIR,2022-07-14 9:07,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 3,,
8337,HKG171988,IMU,AIR,2022-07-14 11:07,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 3,,
8345,HKG171989,IMU,AIR,2022-07-13 12:07,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 3,,
8348,HKG171990,IMU,AIR,2022-07-14 11:07,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 3,,
8405,HKG171991,IMU,AIR,2022-07-15 7:07,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 3,,
8462,HKG171992,IMU,AIR,2022-07-18 7:07,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 3,,
8403,HKG171993,IMU,AIR,2022-07-15 7:07,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 3,,
8401,HKG171994,IMU,AIR,2022-07-18 7:07,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 3,,
8463,HKG171995,IMU,AIR,2022-07-18 7:07,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 3,,
8464,HKG171996,IMU,AIR,2022-07-18 7:07,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 3,,
8402,HKG171997,IMU,AIR,2022-07-18 7:07,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 3,,
8400,HKG171998,IMU,AIR,2022-07-18 7:07,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 3,,
8465,HKG171999,IMU,AIR,2022-07-18 7:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8466,HKG172000,IMU,AIR,2022-07-18 7:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8467,HKG172001,IMU,AIR,2022-07-18 7:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8468,HKG172002,IMU,AIR,2022-07-20 12:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8469,HKG172003,IMU,AIR,2022-08-18 12:08,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8470,HKG172004,IMU,AIR,2022-07-20 12:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8456,HKG172005,IMU,AIR,2022-07-20 12:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8471,HKG172006,IMU,AIR,2022-07-20 12:07,2022-07-23 0:00,2022-07-09 0:00,14,CARRIER 3,,
8508,HKG172009,IMU,AIR,2022-07-19 8:07,2022-07-25 0:00,2022-07-11 0:00,14,CARRIER 3,,
8509,HKG172010,IMU,AIR,2022-07-19 8:07,2022-07-25 0:00,2022-07-11 0:00,14,CARRIER 3,,
8498,HKG172011,IMU,AIR,2022-07-22 12:07,2022-07-25 0:00,2022-07-11 0:00,14,CARRIER 3,,
8502,HKG172012,IMU,AIR,2022-07-20 12:07,2022-07-25 0:00,2022-07-11 0:00,14,CARRIER 3,,
8497,HKG172013,IMU,AIR,2022-07-20 12:07,2022-07-25 0:00,2022-07-11 0:00,14,CARRIER 3,,
8494,HKG172014,IMU,AIR,2022-07-22 12:07,2022-07-25 0:00,2022-07-11 0:00,14,CARRIER 3,,
8496,HKG172015,IMU,AIR,2022-07-22 12:07,2022-07-28 0:00,2022-07-14 0:00,14,CARRIER 3,,
8506,HKG172016,IMU,AIR,2022-07-20 12:07,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 3,,
8505,HKG172017,IMU,AIR,2022-07-20 12:07,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 3,,
8499,HKG172018,IMU,AIR,2022-07-20 12:07,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 3,,
8504,HKG172019,IMU,AIR,2022-07-20 12:07,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 3,,
8503,HKG172020,IMU,AIR,2022-07-20 12:07,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 3,,
8501,HKG172021,IMU,AIR,2022-07-20 12:07,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 3,,
8495,HKG172022,IMU,AIR,2022-07-21 7:07,2022-07-27 0:00,2022-07-13 0:00,14,CARRIER 3,,
8507,HKG172023,IMU,AIR,2022-07-21 7:07,2022-07-27 0:00,2022-07-13 0:00,14,CARRIER 3,,
8500,HKG172024,IMU,AIR,2022-07-20 12:07,2022-07-27 0:00,2022-07-13 0:00,14,CARRIER 3,,
8493,HKG172025,IMU,AIR,2022-07-20 12:07,2022-07-27 0:00,2022-07-13 0:00,14,CARRIER 3,,
